38,1771,"{38.0, 40.0, 48.0}"
39,1771,"{40.0, 48.0, 56.0}"
40,1799,"{22.0, 40.0, 48.0}"
41,12609,"{23.0, 24.0, 31.0, 48.0}"
42,23432,"{23.0, 24.0, 31.0, 48.0, 72.0}"
43,27417,"{23.0, 24.0, 31.0, 48.0, 90.0}"
44,25195,"{21.0, 23.0, 31.0, 48.0}"
45,35191,"{23.0, 24.0, 31.0, 42.0, 48.0}"
46,47342,"{23.0, 24.0, 31.0, 33.0, 48.0}"
47,38382,"{23.0, 24.0, 31.0, 48.0, 94.0}"
48,38287,"{23.0, 24.0, 31.0, 48.0, 56.0}"
49,25899,"{23.0, 31.0, 48.0, 56.0}"
50,25899,"{23.0, 31.0, 48.0, 56.0}"
51,38597,"{23.0, 24.0, 31.0, 32.0, 48.0}"
52,25875,"{23.0, 31.0, 48.0, 56.0}"
53,38619,"{23.0, 24.0, 31.0, 48.0, 61.0}"
54,38575,"{23.0, 24.0, 31.0, 48.0, 94.0}"
55,25899,"{23.0, 31.0, 48.0, 56.0}"
56,13506,"{23.0, 48.0, 90.0}"
57,8908,"{23.0, 24.0, 48.0}"
58,11883,"{0.0, 5.0, 14.0, 59.0}"
59,20585,"{0.0, 5.0, 6.0, 16.0, 17.0, 59.0}"
60,22411,"{0.0, 2.0, 5.0, 6.0, 59.0}"
61,36757,"{0.0, 2.0, 5.0, 6.0, 14.0, 59.0}"
62,31975,"{0.0, 2.0, 5.0, 6.0, 16.0, 59.0}"
63,31975,"{0.0, 2.0, 5.0, 6.0, 59.0, 65.0}"
64,31975,"{0.0, 2.0, 5.0, 6.0, 49.0, 59.0}"
65,37719,"{0.0, 2.0, 5.0, 6.0, 59.0, 62.0, 63.0}"
66,15118,"{0.0, 5.0, 9.0, 59.0}"
67,9214,"{0.0, 10.0, 59.0}"
68,11946,"{0.0, 10.0, 25.0, 59.0}"
69,14803,"{0.0, 25.0, 26.0, 59.0}"
70,11615,"{0.0, 59.0, 64.0, 65.0}"
71,14263,"{0.0, 12.0, 59.0, 73.0, 93.0}"
72,18248,"{0.0, 12.0, 59.0, 73.0}"
73,14803,"{0.0, 59.0, 73.0, 93.0}"
74,8967,"{0.0, 17.0, 59.0}"
75,11615,"{0.0, 49.0, 50.0, 59.0}"
76,14803,"{0.0, 10.0, 50.0, 59.0}"
77,11689,"{0.0, 7.0, 8.0, 59.0}"
78,9613,"{46.0, 48.0}"
79,14776,"{35.0, 36.0, 46.0, 48.0, 79.0}"
80,18675,"{36.0, 46.0, 48.0, 78.0, 79.0}"
